date,open,high,low,close,amount,volume,code
2023-03-28 00:00:00,3256.6,3264.1,3241.74,3245.38,396882935808,295682660,sh000001
2023-03-29 00:00:00,3253.62,3254.56,3229.58,3240.06,405542764544,296900508,sh000001
2023-03-30 00:00:00,3243.07,3263.74,3220.98,3261.25,401634263040,299898295,sh000001
2023-03-31 00:00:00,3263.41,3278.42,3260.04,3272.86,396689276928,283613746,sh000001
2023-04-03 00:00:00,3277.34,3299.73,3276.42,3296.4,513390575616,357676775,sh000001
2023-04-04 00:00:00,3297.18,3312.56,3290.99,3312.56,555811078144,385871617,sh000001
2023-04-06 00:00:00,3302.75,3314.53,3296.06,3312.63,506500153344,327155424,sh000001
2023-04-07 00:00:00,3312.48,3328.85,3308.06,3327.65,436372799488,283032247,sh000001
2023-04-10 00:00:00,3331.51,3332.72,3309.92,3315.36,516434329600,340819845,sh000001
2023-04-11 00:00:00,3317.08,3317.45,3298.25,3313.57,466895863808,320566055,sh000001
2023-04-12 00:00:00,3316.86,3330.71,3315.4,3327.18,482066169856,343025315,sh000001
2023-04-13 00:00:00,3321.27,3334.47,3309.25,3318.36,477587931136,347862106,sh000001
2023-04-14 00:00:00,3326.37,3340.08,3316.81,3338.15,478345428992,338299275,sh000001
2023-04-17 00:00:00,3337.06,3385.61,3336.39,3385.61,523790286848,402809926,sh000001
2023-04-18 00:00:00,3379.23,3396.17,3375.78,3393.33,474287374336,348399486,sh000001
2023-04-19 00:00:00,3391.35,3394.96,3364.64,3370.13,476496953344,346123443,sh000001
2023-04-20 00:00:00,3367.05,3371.37,3344.02,3367.03,499672383488,350354965,sh000001
2023-04-21 00:00:00,3364,3367.61,3301.26,3301.26,530517852160,387395098,sh000001
2023-04-24 00:00:00,3300.81,3303.09,3264.93,3275.41,473265995776,354255626,sh000001
2023-04-25 00:00:00,3276.4,3288.57,3229.45,3264.87,494240137216,380895729,sh000001
2023-04-26 00:00:00,3255.22,3277.98,3239.99,3264.1,480418136064,357917842,sh000001
2023-04-27 00:00:00,3256.23,3299.3,3253.11,3285.88,466175361024,341590534,sh000001
2023-04-28 00:00:00,3283.12,3324.88,3283.12,3323.27,514904621056,401554785,sh000001
2023-05-04 00:00:00,3306.48,3352.75,3302.03,3350.46,550494863360,483364916,sh000001
2023-05-05 00:00:00,3350.65,3364.14,3321.19,3334.5,499294437376,436504494,sh000001
2023-05-08 00:00:00,3340.99,3400.18,3340.99,3395,564661977088,534103659,sh000001
2023-05-09 00:00:00,3402.39,3418.95,3356.12,3357.67,619108499456,573013309,sh000001
2023-05-10 00:00:00,3347.7,3349.72,3305.25,3319.15,489553657856,451739731,sh000001
2023-05-11 00:00:00,3323.66,3333.25,3307.29,3309.55,401313955840,354258271,sh000001
2023-05-12 00:00:00,3304.46,3319.13,3271.43,3272.36,387081207808,347314983,sh000001
2023-05-15 00:00:00,3269.88,3310.74,3235.87,3310.74,431706865664,388045887,sh000001
2023-05-16 00:00:00,3310.16,3317.9,3282.49,3290.99,385386020864,322479410,sh000001
2023-05-17 00:00:00,3281.97,3298.52,3269.89,3284.23,340482654208,285744050,sh000001
2023-05-18 00:00:00,3288.41,3313.86,3284.17,3297.32,368435068928,309967472,sh000001
2023-05-19 00:00:00,3288.89,3302.34,3268.22,3283.54,359507951616,285404064,sh000001
2023-05-22 00:00:00,3278.6,3308.53,3276.54,3296.47,342448406528,273889998,sh000001
2023-05-23 00:00:00,3294.79,3298.23,3246.24,3246.24,324667932672,275279083,sh000001
2023-05-24 00:00:00,3237.7,3237.7,3204.38,3204.75,342677323776,288720257,sh000001
2023-05-25 00:00:00,3197.36,3207.02,3168.57,3201.26,347709243392,283588925,sh000001
2023-05-26 00:00:00,3198.88,3220.77,3179.82,3212.5,333319274496,261700479,sh000001
2023-05-29 00:00:00,3219.76,3230.97,3208.96,3221.45,377875988480,297389487,sh000001
2023-05-30 00:00:00,3214.67,3230.63,3186.63,3224.21,376622579712,303532460,sh000001
2023-05-31 00:00:00,3214.66,3216.36,3190.27,3204.56,384999194624,294573338,sh000001
2023-06-01 00:00:00,3196.15,3225.09,3189.52,3204.63,400981491712,312330759,sh000001
2023-06-02 00:00:00,3212.45,3233.99,3211.74,3230.07,377507938304,294667098,sh000001
2023-06-05 00:00:00,3231.81,3244.18,3221.63,3232.44,357810077696,278060203,sh000001
2023-06-06 00:00:00,3228.41,3247.35,3189.27,3195.34,387492216832,308285872,sh000001
2023-06-07 00:00:00,3197.47,3210.33,3188.01,3197.76,331083874304,258063400,sh000001
2023-06-08 00:00:00,3194.83,3225.53,3180.54,3213.59,353551646720,293530741,sh000001
2023-06-09 00:00:00,3213.03,3231.41,3206.1,3231.41,413341777920,314155501,sh000001
2023-06-12 00:00:00,3225.3,3239.44,3210.71,3228.83,403241631744,313784444,sh000001
2023-06-13 00:00:00,3223.9,3235.09,3215.5,3233.67,377193496576,280628454,sh000001
2023-06-14 00:00:00,3238.12,3248.46,3226.77,3228.99,404009517056,303537260,sh000001
2023-06-15 00:00:00,3230.45,3252.98,3229.15,3252.98,437522989056,313255752,sh000001
2023-06-16 00:00:00,3256.3,3276.55,3255.5,3273.33,444375629824,326281846,sh000001
2023-06-19 00:00:00,3271.16,3271.16,3251.78,3255.81,455226163200,327753047,sh000001
2023-06-20 00:00:00,3252.54,3252.84,3237.79,3240.36,433243979776,298260596,sh000001
2023-06-21 00:00:00,3230.11,3236.36,3197.9,3197.9,406234562560,294377372,sh000001
2023-06-26 00:00:00,3177.23,3181.08,3144.25,3150.62,398859665408,308129811,sh000001
2023-06-27 00:00:00,3153.31,3194.41,3148.27,3189.44,354487795712,287604327,sh000001
2023-06-28 00:00:00,3183.49,3192.66,3157.12,3189.38,360118190080,276231948,sh000001
2023-06-29 00:00:00,3185.42,3196.5,3179.53,3182.38,340636696576,250340074,sh000001
2023-06-30 00:00:00,3178.92,3212.99,3177.99,3202.06,359739555840,265379873,sh000001
2023-07-03 00:00:00,3209.16,3246.86,3209.16,3243.98,421353488384,312371395,sh000001
2023-07-04 00:00:00,3241.23,3246.96,3233.99,3245.35,387115941888,279248721,sh000001
2023-07-05 00:00:00,3240.05,3241.84,3218.6,3222.95,351234981888,264016426,sh000001
2023-07-06 00:00:00,3215.86,3229.48,3199.72,3205.57,320808321024,246119032,sh000001
2023-07-07 00:00:00,3197.47,3212.05,3189.21,3196.61,313607454720,255688469,sh000001
2023-07-10 00:00:00,3208.73,3216.53,3192.66,3203.7,311462494208,236560367,sh000001
2023-07-11 00:00:00,3211.12,3221.68,3200.38,3221.37,309950251008,227600467,sh000001
2023-07-12 00:00:00,3220.38,3224.33,3193.44,3196.13,365433192448,271423386,sh000001
2023-07-13 00:00:00,3202.7,3238.47,3202.7,3236.48,373242527744,276620508,sh000001
2023-07-14 00:00:00,3240.97,3248.38,3234,3237.7,368337813504,273327494,sh000001
2023-07-17 00:00:00,3219.02,3219.02,3195.89,3209.63,322074509312,250208376,sh000001
2023-07-18 00:00:00,3206.79,3210.25,3190,3197.82,307331661824,235030259,sh000001
2023-07-19 00:00:00,3195.01,3204.36,3181.56,3198.84,281206095872,217355860,sh000001
2023-07-20 00:00:00,3201.91,3209.06,3165.67,3169.52,302376026112,238932891,sh000001
2023-07-21 00:00:00,3163.42,3185.64,3157.33,3167.75,280673189888,225331363,sh000001
2023-07-24 00:00:00,3157.47,3178.73,3151.13,3164.16,260119085056,216595211,sh000001
2023-07-25 00:00:00,3201.46,3231.75,3201.46,3231.52,410846593024,348617714,sh000001
2023-07-26 00:00:00,3228.09,3229.89,3212.88,3223.03,328306917376,317206051,sh000001
2023-07-27 00:00:00,3225.48,3245.6,3210.47,3216.67,332145065984,327118867,sh000001
2023-07-28 00:00:00,3206.74,3280.28,3200.99,3275.93,436923629568,411068434,sh000001
2023-07-31 00:00:00,3287.21,3322.13,3281.01,3291.04,511505334272,459030994,sh000001
2023-08-01 00:00:00,3288.76,3305.34,3279.57,3290.95,441023332352,459890833,sh000001
2023-08-02 00:00:00,3281.86,3290.82,3252.3,3261.69,388952719360,405341499,sh000001
2023-08-03 00:00:00,3254.57,3280.86,3247.27,3280.46,389530681344,384691317,sh000001
2023-08-04 00:00:00,3296.09,3315.05,3281.73,3288.08,497188077568,470927697,sh000001
2023-08-07 00:00:00,3276.78,3276.78,3258.54,3268.83,393056944128,360341484,sh000001
2023-08-08 00:00:00,3260.72,3274.52,3246.67,3260.62,355750313984,316520733,sh000001
2023-08-09 00:00:00,3251.15,3257.08,3240.29,3244.49,309778284544,271218538,sh000001
2023-08-10 00:00:00,3242.21,3257.03,3234.12,3254.56,307263307776,287412142,sh000001
2023-08-11 00:00:00,3254.48,3254.48,3189.25,3189.25,339187138560,330137750,sh000001
2023-08-14 00:00:00,3159.71,3180.51,3141.66,3178.43,322632056832,299840327,sh000001
2023-08-15 00:00:00,3180.56,3186.23,3147.35,3176.18,300828000256,273251922,sh000001
2023-08-16 00:00:00,3164.7,3176.63,3149.72,3150.13,303611346944,281728292,sh000001
2023-08-17 00:00:00,3137.35,3167.45,3123.25,3163.74,320785481728,294692586,sh000001
2023-08-18 00:00:00,3165.1,3179.12,3131.95,3131.95,320449019904,294390352,sh000001
2023-08-21 00:00:00,3125.99,3134.96,3092.98,3092.98,293721047040,265753423,sh000001
2023-08-22 00:00:00,3103.78,3126.78,3074.53,3120.33,348637691904,309316335,sh000001
2023-08-23 00:00:00,3116.27,3116.38,3077.61,3078.4,297986359296,272244124,sh000001
2023-08-24 00:00:00,3085.91,3106.18,3072.95,3082.24,332447842304,300024637,sh000001
2023-08-25 00:00:00,3068.62,3085.05,3053.04,3064.07,317757161472,293347686,sh000001
2023-08-28 00:00:00,3219.04,3219.04,3089.12,3098.64,517234130944,485607764,sh000001
2023-08-29 00:00:00,3091.94,3145.76,3090.44,3135.89,443979431936,398875780,sh000001
2023-08-30 00:00:00,3144.41,3153.69,3126.9,3137.14,414729469952,347511867,sh000001
2023-08-31 00:00:00,3134.55,3139.98,3113.95,3119.88,362507141120,313448242,sh000001
2023-09-01 00:00:00,3126.02,3143.85,3123.19,3133.25,334739636224,292310992,sh000001
2023-09-04 00:00:00,3145.94,3177.06,3143.38,3177.06,404500283392,366391140,sh000001
2023-09-05 00:00:00,3169.74,3169.74,3150.08,3154.37,342760620032,294061849,sh000001
2023-09-06 00:00:00,3147.14,3162.15,3136.9,3158.08,324001136640,267002230,sh000001
2023-09-07 00:00:00,3152.2,3152.27,3120.82,3122.35,317186965504,269264733,sh000001
2023-09-08 00:00:00,3114.23,3126.04,3104.67,3116.72,270006714368,228125064,sh000001
2023-09-11 00:00:00,3119.61,3155.1,3113.82,3142.78,351883722752,290442917,sh000001
2023-09-12 00:00:00,3140.34,3147.51,3134.32,3137.06,281897500672,234672051,sh000001
2023-09-13 00:00:00,3137.77,3143.76,3106.97,3123.07,282015563776,249701038,sh000001
2023-09-14 00:00:00,3124.85,3135.03,3111.86,3126.55,281641844736,263990138,sh000001
2023-09-15 00:00:00,3133.59,3141.96,3107.45,3117.74,326091440128,292026365,sh000001
2023-09-18 00:00:00,3110.44,3128.7,3098.5,3125.93,299644715008,259444257,sh000001
2023-09-19 00:00:00,3123.99,3131.13,3113.53,3124.96,274062671872,253652761,sh000001
2023-09-20 00:00:00,3118.67,3122.13,3108.16,3108.57,243020005376,228124462,sh000001
2023-09-21 00:00:00,3103.18,3113.49,3084.7,3084.7,243536281600,228659100,sh000001
2023-09-22 00:00:00,3084.76,3132.56,3078.8,3132.43,321443790848,285978351,sh000001
2023-09-25 00:00:00,3131.21,3131.21,3112.15,3115.61,294635831296,258071885,sh000001
2023-09-26 00:00:00,3114.02,3120.29,3102.27,3102.27,270006124544,222644313,sh000001
2023-09-27 00:00:00,3104.04,3125.45,3103.84,3107.32,293421023232,240495830,sh000001
2023-09-28 00:00:00,3117.75,3121.84,3105.94,3110.48,288396214272,236329981,sh000001
2023-10-09 00:00:00,3100,3103.36,3072.64,3096.92,302662156288,264422205,sh000001
2023-10-10 00:00:00,3104.37,3109.98,3073.19,3075.24,293653282816,255327379,sh000001
2023-10-11 00:00:00,3085.7,3095.66,3071.94,3078.96,326562381824,259918692,sh000001
2023-10-12 00:00:00,3101.71,3109.99,3092.18,3107.9,325865897984,274827998,sh000001
2023-10-13 00:00:00,3092,3094.92,3080.55,3088.1,309538095104,255085235,sh000001
2023-10-16 00:00:00,3091.06,3091.13,3063.69,3073.81,314394214400,263882363,sh000001
2023-10-17 00:00:00,3076.43,3084.07,3064.89,3083.5,300026232832,259019588,sh000001
2023-10-18 00:00:00,3076.58,3076.58,3057.06,3058.71,310306045952,268647155,sh000001
2023-10-19 00:00:00,3043.2,3043.2,3004.77,3005.39,355069165568,304038910,sh000001
2023-10-20 00:00:00,2995.36,3006.27,2977.17,2983.06,307388383232,267113594,sh000001
2023-10-23 00:00:00,2969.79,2973.66,2923.51,2939.29,304028975104,278904128,sh000001
2023-10-24 00:00:00,2944.31,2964.76,2929.09,2962.24,339902169088,310985389,sh000001
2023-10-25 00:00:00,2986.41,2993.3,2972.42,2974.11,362846650368,332392004,sh000001
2023-10-26 00:00:00,2960.1,2990.33,2956.01,2988.3,332258836480,291814511,sh000001
2023-10-27 00:00:00,2978.4,3029.21,2974.88,3017.78,385692303360,321803717,sh000001
2023-10-30 00:00:00,3009.61,3028.26,3002.35,3021.55,439587962880,360604238,sh000001
2023-10-31 00:00:00,3019.65,3023,3006.61,3018.77,386277212160,319859967,sh000001
2023-11-01 00:00:00,3038.18,3038.33,3013.93,3023.08,347121451008,280110445,sh000001
2023-11-02 00:00:00,3028.66,3038.64,3009.12,3009.41,311936385024,268794581,sh000001
2023-11-03 00:00:00,3012.47,3040.98,3012.47,3030.8,329300475904,268486347,sh000001
2023-11-06 00:00:00,3047.13,3058.99,3037.69,3058.41,447638175744,372949630,sh000001
2023-11-07 00:00:00,3052.92,3064.58,3042.47,3057.27,401065574400,326853455,sh000001
2023-11-08 00:00:00,3051.15,3062.99,3037.29,3052.37,415289245696,335677834,sh000001
2023-11-09 00:00:00,3047.65,3063.47,3045.83,3053.28,388556750848,315621764,sh000001
2023-11-10 00:00:00,3043.56,3044,3027.09,3038.97,346913079296,285546497,sh000001
2023-11-13 00:00:00,3044.03,3048.62,3028.17,3046.53,344120033280,290430588,sh000001
2023-11-14 00:00:00,3046.82,3059.53,3044.43,3056.07,358249824256,294844733,sh000001
2023-11-15 00:00:00,3077.03,3080.13,3064.35,3072.83,389515968512,304250107,sh000001
2023-11-16 00:00:00,3066.86,3071.45,3050.93,3050.93,329364373504,271079460,sh000001
2023-11-17 00:00:00,3043.62,3055.86,3033.75,3054.37,328568602624,267606393,sh000001
2023-11-20 00:00:00,3056.93,3072.51,3043.51,3068.32,367109308416,287556998,sh000001
2023-11-21 00:00:00,3074.83,3089.77,3063.34,3067.93,391558037504,330733102,sh000001
2023-11-22 00:00:00,3060.5,3067.96,3043.61,3043.61,330385489920,289056490,sh000001
2023-11-23 00:00:00,3041.68,3062.87,3034.3,3061.86,315612528640,276592059,sh000001
2023-11-24 00:00:00,3060.33,3060.33,3037.2,3040.97,311509352448,287788413,sh000001
2023-11-27 00:00:00,3038.19,3038.36,3015.01,3031.7,350705844224,310517868,sh000001
2023-11-28 00:00:00,3028.6,3039.69,3020.23,3038.55,317303685120,268920746,sh000001
2023-11-29 00:00:00,3038.46,3038.98,3017.66,3021.69,322141192192,277956448,sh000001
2023-11-30 00:00:00,3021.1,3030.91,3013.77,3029.67,326755680256,282945357,sh000001
2023-12-01 00:00:00,3027.35,3035.76,3010.23,3031.64,335547170816,286089700,sh000001
2023-12-04 00:00:00,3033.3,3038.98,3022.35,3022.91,344279711744,288162053,sh000001
2023-12-05 00:00:00,3017.01,3017.01,2972.3,2972.3,340454473728,293943278,sh000001
2023-12-06 00:00:00,2966.95,2985.31,2959.6,2968.93,336218914816,294104187,sh000001
2023-12-07 00:00:00,2965.65,2976.01,2949.14,2966.21,348039610368,296243687,sh000001
2023-12-08 00:00:00,2965.39,2980.83,2962.33,2969.56,423492321280,369138705,sh000001
2023-12-11 00:00:00,2956.29,2995.67,2930.42,2991.44,405351596032,360216344,sh000001
2023-12-12 00:00:00,2986.33,3003.75,2980.45,3003.44,333170573312,287638762,sh000001
2023-12-13 00:00:00,2997.34,2997.34,2968.76,2968.76,331476598784,282754098,sh000001
2023-12-14 00:00:00,2979.7,2986.18,2958.07,2958.99,312658132992,271457650,sh000001
2023-12-15 00:00:00,2966.3,2976.31,2940.03,2942.56,322083684352,289327642,sh000001
2023-12-18 00:00:00,2936.58,2951.15,2924.33,2930.8,304915906560,293086999,sh000001
2023-12-19 00:00:00,2928.76,2940.5,2914.13,2932.39,283234140160,265926980,sh000001
2023-12-20 00:00:00,2932.12,2937.1,2902.04,2902.11,290838413312,265562454,sh000001
2023-12-21 00:00:00,2892.02,2924.26,2882.02,2918.71,315943780352,282541827,sh000001
2023-12-22 00:00:00,2919.29,2935.7,2906.51,2914.78,327498006528,296628367,sh000001
2023-12-25 00:00:00,2909.88,2920.63,2903.99,2918.81,261487247360,229814178,sh000001
2023-12-26 00:00:00,2917.97,2917.97,2892.84,2898.88,260220551168,228140855,sh000001
2023-12-27 00:00:00,2900.15,2917.96,2890.17,2914.61,279048617984,247900882,sh000001
2023-12-28 00:00:00,2913.11,2961.65,2909.39,2954.7,392449064960,339213116,sh000001
2023-12-29 00:00:00,2950.84,2975.03,2950.02,2974.93,349002956800,290672687,sh000001
2024-01-02 00:00:00,2972.78,2976.27,2962.28,2962.28,345950715904,304141793,sh000001
2024-01-03 00:00:00,2957.11,2971.28,2953.29,2967.25,321018396672,285455945,sh000001
2024-01-04 00:00:00,2965.51,2966.68,2936.63,2954.35,296291336192,264980924,sh000001
2024-01-05 00:00:00,2949.82,2967.97,2916.72,2929.18,325917016064,301040239,sh000001
2024-01-08 00:00:00,2923.46,2924.46,2887.54,2887.54,290730573824,270275055,sh000001
2024-01-09 00:00:00,2887.11,2900.73,2878.41,2893.25,294446366720,262955975,sh000001
2024-01-10 00:00:00,2886.98,2903.16,2870.42,2877.7,281192202240,244046526,sh000001
2024-01-11 00:00:00,2873.8,2896.18,2867.72,2886.65,298552524800,267050764,sh000001
2024-01-12 00:00:00,2880.04,2904.17,2878.88,2881.98,282877460480,261602931,sh000001
2024-01-15 00:00:00,2872.56,2904.46,2869.22,2886.29,269229735936,244611236,sh000001
2024-01-16 00:00:00,2881.56,2896.68,2861.13,2893.99,300837928960,286286714,sh000001
2024-01-17 00:00:00,2887.29,2887.49,2833.62,2833.62,283073937408,261251308,sh000001
2024-01-18 00:00:00,2822.67,2849.26,2760.98,2845.78,400709910528,390396855,sh000001
2024-01-19 00:00:00,2836.97,2849.88,2822.84,2832.28,296717058048,266664388,sh000001
2024-01-22 00:00:00,2826.5,2828.32,2735.37,2756.34,359918993408,350165758,sh000001
2024-01-23 00:00:00,2746.89,2784.84,2724.16,2770.98,312191320064,308749417,sh000001
2024-01-24 00:00:00,2782.14,2823.7,2743.4,2820.77,357316165632,369070600,sh000001
2024-01-25 00:00:00,2823.83,2906.79,2821.71,2906.11,437679816704,442009045,sh000001
2024-01-26 00:00:00,2897.91,2924.31,2890.48,2910.22,402400215040,421109084,sh000001
2024-01-29 00:00:00,2910.61,2923.9,2883.33,2883.36,397014728704,410581311,sh000001
2024-01-30 00:00:00,2866.28,2881.35,2829.25,2830.53,329254010880,335661226,sh000001
2024-01-31 00:00:00,2815.5,2834.01,2782.59,2788.55,355637002240,377103965,sh000001
2024-02-01 00:00:00,2773.42,2805.01,2752.78,2770.74,337547952128,352889185,sh000001
2024-02-02 00:00:00,2773.29,2791.68,2666.33,2730.15,392661139456,426230199,sh000001
2024-02-05 00:00:00,2716.08,2739.74,2635.09,2702.19,424877424640,478990292,sh000001
2024-02-06 00:00:00,2680.48,2802.93,2669.67,2789.49,441215057920,502849313,sh000001
2024-02-07 00:00:00,2791.51,2829.7,2770.53,2829.7,495919890432,547117439,sh000001
2024-02-08 00:00:00,2832.49,2867.47,2827.9,2865.9,482939731968,531108893,sh000001
2024-02-19 00:00:00,2886.59,2910.54,2867.71,2910.54,442148454400,458967704,sh000001
2024-02-20 00:00:00,2902.88,2927.31,2887.47,2922.73,357057495040,350138735,sh000001
2024-02-21 00:00:00,2906.02,2994.61,2898.05,2950.96,450922053632,444245463,sh000001
2024-02-22 00:00:00,2945.45,2988.36,2944.5,2988.36,365264207872,354132536,sh000001
2024-02-23 00:00:00,2992.91,3009.14,2979.97,3004.88,398232223744,380083270,sh000001
2024-02-26 00:00:00,3002.12,3009.48,2967.06,2977.02,427564892160,409026558,sh000001
2024-02-27 00:00:00,2966.42,3015.48,2961.15,3015.48,412614983680,372984687,sh000001
2024-02-28 00:00:00,3016.26,3031.49,2957.85,2957.85,576555253760,544109093,sh000001
2024-02-29 00:00:00,2943.62,3015.17,2943.62,3015.17,452808736768,409696374,sh000001
2024-03-01 00:00:00,3013.82,3032.23,3003.76,3027.02,442984235008,379132184,sh000001
2024-03-04 00:00:00,3026.61,3040.34,3007.68,3039.31,461727531008,387760002,sh000001
2024-03-05 00:00:00,3027.1,3052.54,3022.18,3047.79,458900471808,383509955,sh000001
2024-03-06 00:00:00,3041.75,3060.56,3034.35,3039.93,401334632448,340982739,sh000001
2024-03-07 00:00:00,3040.21,3063.69,3023.12,3027.4,423391264768,377154391,sh000001
2024-03-08 00:00:00,3026.17,3049.19,3016.9,3046.02,370647465984,319204392,sh000001
2024-03-11 00:00:00,3042.62,3068.46,3035.45,3068.46,427851350016,361608821,sh000001
2024-03-12 00:00:00,3068.18,3075.13,3044.86,3055.94,494558511104,415743914,sh000001
2024-03-13 00:00:00,3053.34,3061.95,3031.9,3043.83,442453950464,365047453,sh000001
2024-03-14 00:00:00,3042.41,3060,3020.64,3038.23,436338851840,364072290,sh000001
2024-03-15 00:00:00,3031.52,3056.45,3023.22,3054.64,405917696000,360268463,sh000001
2024-03-18 00:00:00,3057.21,3085.31,3055.92,3084.93,485520637952,406653508,sh000001
2024-03-19 00:00:00,3077.98,3090.05,3062.63,3062.76,446930649088,384123680,sh000001
2024-03-20 00:00:00,3058.65,3081.75,3056.65,3079.69,407432560640,349187729,sh000001
2024-03-21 00:00:00,3084.41,3090.05,3069.27,3077.11,437634629632,366877968,sh000001
2024-03-22 00:00:00,3070.55,3073.21,3027.76,3048.03,456762458112,394740486,sh000001
2024-03-25 00:00:00,3040.5,3065.26,3026.31,3026.31,443472347136,387485389,sh000001
2024-03-26 00:00:00,3026.92,3036.49,3006.26,3031.48,396410716160,345928787,sh000001
2024-03-27 00:00:00,3026.81,3030.45,2993.14,2993.14,376242896896,343198010,sh000001
2024-03-28 00:00:00,2988.59,3033.37,2984.12,3010.66,392929083392,353200026,sh000001
2024-03-29 00:00:00,3008.38,3041.3,3008.17,3041.17,364571197440,334822785,sh000001
2024-04-01 00:00:00,3049.02,3078.49,3049.02,3077.38,420902010880,375393640,sh000001
2024-04-02 00:00:00,3076.88,3085.54,3063.98,3074.96,396705824768,367304262,sh000001
2024-04-03 00:00:00,3074.89,3079.02,3057.4,3069.3,392704393216,363211380,sh000001
2024-04-08 00:00:00,3057.33,3077.35,3045.47,3047.05,421808406528,402936740,sh000001
2024-04-09 00:00:00,3044.61,3051.59,3033.21,3048.54,347834679296,333489965,sh000001
2024-04-10 00:00:00,3045.96,3049.61,3013.59,3027.33,364717834240,348991721,sh000001
2024-04-11 00:00:00,3013.57,3050.34,3009.9,3034.25,364147834880,340894392,sh000001
2024-04-12 00:00:00,3035.58,3043.56,3014.83,3019.47,363119181824,334229771,sh000001
2024-04-15 00:00:00,3013.67,3066.94,2995.54,3057.38,459849039872,461239244,sh000001
2024-04-16 00:00:00,3043.55,3052.43,3005.34,3007.07,435170803712,448070473,sh000001
2024-04-17 00:00:00,3008.06,3071.38,3002.06,3071.38,416254656512,413358368,sh000001
2024-04-18 00:00:00,3060.03,3102.55,3057.76,3074.22,441432080384,416321349,sh000001
2024-04-19 00:00:00,3060.3,3080.32,3055.06,3065.26,396614926336,375543855,sh000001
2024-04-22 00:00:00,3059.06,3078.42,3042.54,3044.6,382192254976,357216399,sh000001
2024-04-23 00:00:00,3038.61,3044.94,3016.52,3021.98,348651749376,325595128,sh000001
2024-04-24 00:00:00,3029.4,3045.64,3019.12,3044.82,335157362688,305264093,sh000001
2024-04-25 00:00:00,3037.93,3060.26,3034.65,3052.9,315797667840,292280148,sh000001
2024-04-26 00:00:00,3054.98,3092.43,3054.98,3088.64,484160077824,439382563,sh000001
2024-04-29 00:00:00,3086.68,3119.69,3080.59,3113.04,554918805504,506925445,sh000001
2024-04-30 00:00:00,3110.16,3123.29,3104.29,3104.82,473803227136,440213213,sh000001
2024-05-06 00:00:00,3132.51,3142.38,3126.77,3140.72,511256133632,450656899,sh000001
2024-05-07 00:00:00,3139.66,3151.22,3133.69,3147.74,426951671808,379102564,sh000001
2024-05-08 00:00:00,3141.49,3144.99,3126.17,3128.48,367220129792,334000320,sh000001
2024-05-09 00:00:00,3128.16,3158.46,3128.16,3154.32,398979072000,360881462,sh000001
2024-05-10 00:00:00,3158.59,3163.14,3137.15,3154.55,406707830784,384287495,sh000001
2024-05-13 00:00:00,3139.48,3157.37,3126.17,3148.02,425963094016,397030565,sh000001
2024-05-14 00:00:00,3148.85,3155.81,3137.61,3145.77,370069667840,343526194,sh000001
2024-05-15 00:00:00,3141.25,3142.97,3117.93,3119.9,333005619200,321027962,sh000001
2024-05-16 00:00:00,3127.18,3137.88,3116.16,3122.4,377502924800,367417361,sh000001
2024-05-17 00:00:00,3121.71,3154.03,3116.78,3154.03,389572558848,383915244,sh000001
2024-05-20 00:00:00,3156.15,3174.27,3155.99,3171.15,448816906240,426867280,sh000001
2024-05-21 00:00:00,3164.68,3165.22,3148.34,3157.97,346584186880,335783572,sh000001
2024-05-22 00:00:00,3157.19,3166.92,3152.46,3158.54,364137840640,354098082,sh000001
2024-05-23 00:00:00,3149.88,3150.63,3110.28,3116.39,356689477632,353943727,sh000001
2024-05-24 00:00:00,3110.75,3130.42,3087.79,3088.87,322748612608,306532279,sh000001
2024-05-27 00:00:00,3094.14,3125.51,3091.99,3124.04,345383763968,319396765,sh000001
2024-05-28 00:00:00,3122.39,3130.31,3106.36,3109.57,320985399296,310066974,sh000001
2024-05-29 00:00:00,3108.03,3128.14,3100.98,3111.02,297512173568,289970346,sh000001
2024-05-30 00:00:00,3103.71,3121.22,3085.38,3091.68,318475173888,302380762,sh000001
2024-05-31 00:00:00,3094.76,3107.6,3086.81,3086.81,301121896448,276072816,sh000001
2024-06-03 00:00:00,3085.98,3097.2,3061.28,3078.49,367608365056,357563362,sh000001
2024-06-04 00:00:00,3071.32,3095.32,3063.59,3091.2,325589696512,309287598,sh000001
2024-06-05 00:00:00,3086.05,3092.35,3064.74,3065.4,299722768384,290542344,sh000001
2024-06-06 00:00:00,3069.44,3077.67,3040.83,3048.79,371317014528,369867104,sh000001
2024-06-07 00:00:00,3053.92,3065.02,3031.04,3051.28,318911086592,316342484,sh000001
2024-06-11 00:00:00,3042.13,3043.2,3013.86,3028.05,332683378688,310481942,sh000001
2024-06-12 00:00:00,3025.3,3042.04,3021.31,3037.47,312058609664,279452106,sh000001
2024-06-13 00:00:00,3038.09,3040.4,3022.82,3028.92,336871030784,297862463,sh000001
2024-06-14 00:00:00,3020.96,3037.9,3011.58,3032.63,396194709504,348746753,sh000001
2024-06-17 00:00:00,3017.72,3026.62,3012.05,3015.89,338146885632,295763448,sh000001
2024-06-18 00:00:00,3015.07,3031.98,3012.52,3030.25,317320003584,273625999,sh000001
2024-06-19 00:00:00,3029.1,3030.23,3015.33,3018.05,300290277376,261296248,sh000001
